sample_id,source_file,source_row,source_kind,chapter,scene,context,context_translation,context_line_count,response,response_translation,response_len,speaker
00001060,CSV/csprt/csprt-2-0072/adv_csprt-2-0072_01.csv,9,csprt,csprt/csprt-2-0072,adv_csprt-2-0072_01,"咲季: えへへ～。ありがとうございます。
麻央: ただ、殺陣の演技には、
ちょっとしたコツがあってね。
麻央: そこを意識すると、
もっとよくなると思うよ。","咲季: 诶嘿嘿～。谢谢夸奖。
麻央: 不过，武打演技呢，
是有些小窍门的。
麻央: 如果能意识到这一点，
我觉得会演得更好哦。",3,ぜひ、教えてください。,请务必教教我。,11,咲季
00001061,CSV/csprt/csprt-2-0072/adv_csprt-2-0072_01.csv,11,csprt,csprt/csprt-2-0072,adv_csprt-2-0072_01,"麻央: そこを意識すると、
もっとよくなると思うよ。
咲季: ぜひ、教えてください。
麻央: 昔、ちびっこ侍の役をしてた頃、
斬られ役の人に指導して貰ったんだ。","麻央: 如果能意识到这一点，
我觉得会演得更好哦。
咲季: 请务必教教我。
麻央: 以前我演小武士角色的时候，
就请教过演被砍角色的前辈。",3,……斬られ役？,……被砍角色？,7,咲季
00001062,CSV/csprt/csprt-2-0072/adv_csprt-2-0072_01.csv,15,csprt,csprt/csprt-2-0072,adv_csprt-2-0072_01,"麻央: そ、斬られる役をするプロだよ。
麻央: 主役を引き立てるために、
うまく負けて斬られる。
麻央: その演技をするのにも、
卓越した技術がいるんだ。","麻央: 对，就是专门演被砍角色的专业人士。
麻央: 为了衬托主角，
要巧妙地落败、被斩杀。
麻央: 要演好这个，
也需要卓越的技术哦。",3,"うーん。負けるプロ、ですか。
わたしには無理かも……","唔…落败的专家，是吗。
我可能做不到……",26,咲季
00001063,CSV/csprt/csprt-2-0072/adv_csprt-2-0072_01.csv,16,csprt,csprt/csprt-2-0072,adv_csprt-2-0072_01,"麻央: 主役を引き立てるために、
うまく負けて斬られる。
麻央: その演技をするのにも、
卓越した技術がいるんだ。
咲季: うーん。負けるプロ、ですか。
わたしには無理かも……","麻央: 为了衬托主角，
要巧妙地落败、被斩杀。
麻央: 要演好这个，
也需要卓越的技术哦。
咲季: 唔…落败的专家，是吗。
我可能做不到……",3,"わたし、お芝居でも、負けたら
悔しい～～～って思っちゃいます。","我啊，就算是在演戏，如果输了
也会觉得“好不甘心～～～”呢。",31,咲季
00001064,CSV/csprt/csprt-2-0072/adv_csprt-2-0072_01.csv,20,csprt,csprt/csprt-2-0072,adv_csprt-2-0072_01,"麻央: ふふ、咲季らしいな。
麻央: でも、主役をしっかり引き立てて、
お客さんを楽しませることができたら、
麻央: それは役者としては、大金星だよ。","麻央: 呵呵，很有咲季的风格呢。
麻央: 但是，如果能好好衬托主角，
让观众看得开心的话，
麻央: 那对演员来说，就是一大胜利哦。",3,……たしかに、そうですね。,……确实，是这样呢。,13,咲季
00001065,CSV/csprt/csprt-2-0072/adv_csprt-2-0072_02.csv,2,csprt,csprt/csprt-2-0072,adv_csprt-2-0072_02,"麻央: ――姫、お逃げください。
ここは騎士団が食い止めます。","麻央: ——姬殿下，请您快逃。
这里由我们骑士团来抵挡。",1,"いいえ、退かないわ。
民を見捨てるわけにはいかないもの。","不，我不会退却。
我不能抛下子民们。",28,咲季
00001066,CSV/csprt/csprt-2-0072/adv_csprt-2-0072_02.csv,3,csprt,csprt/csprt-2-0072,adv_csprt-2-0072_02,"麻央: ――姫、お逃げください。
ここは騎士団が食い止めます。
咲季: いいえ、退かないわ。
民を見捨てるわけにはいかないもの。","麻央: ——姬殿下，请您快逃。
这里由我们骑士团来抵挡。
咲季: 不，我不会退却。
我不能抛下子民们。",2,わたしに続けえええええっ！,随我冲啊啊啊啊啊！,13,咲季
00001067,CSV/csprt/csprt-2-0072/adv_csprt-2-0072_02.csv,6,csprt,csprt/csprt-2-0072,adv_csprt-2-0072_02,"咲季: わたしに続けえええええっ！
麻央: （……咲季って、
ボクと同じで小柄なんだけど――）
麻央: （存在が強いというか、
華があって、舞台映えするな……）","咲季: 随我冲啊啊啊啊啊！
麻央: （……咲季她，
虽然和我一样身材娇小——）
麻央: （但该说是存在感很强，
还是自带华彩，很适合舞台呢……）",3,どうでした、有村先輩？,怎么样，有村前辈？,11,咲季
00001068,CSV/csprt/csprt-2-0072/adv_csprt-2-0072_02.csv,8,csprt,csprt/csprt-2-0072,adv_csprt-2-0072_02,"麻央: （存在が強いというか、
華があって、舞台映えするな……）
咲季: どうでした、有村先輩？
麻央: うん、すごくよかった。
咲季、役者の才能あると思うよ。","麻央: （但该说是存在感很强，
还是自带华彩，很适合舞台呢……）
咲季: 怎么样，有村前辈？
麻央: 嗯，非常棒哦。
咲季，我觉得你有演员的才能呢。",3,ほんとですか！？ えへへ……,真的吗！？ 诶嘿嘿……,14,咲季
00001069,CSV/csprt/csprt-2-0072/adv_csprt-2-0072_02.csv,10,csprt,csprt/csprt-2-0072,adv_csprt-2-0072_02,"麻央: うん、すごくよかった。
咲季、役者の才能あると思うよ。
咲季: ほんとですか！？ えへへ……
麻央: どう？ お芝居は、楽しい？","麻央: 嗯，非常棒哦。
咲季，我觉得你有演员的才能呢。
咲季: 真的吗！？ 诶嘿嘿……
麻央: 感觉如何？演戏，开心吗？",3,ええ。とっても。,嗯。非常开心。,8,咲季
00001070,CSV/csprt/csprt-2-0072/adv_csprt-2-0072_02.csv,13,csprt,csprt/csprt-2-0072,adv_csprt-2-0072_02,"咲季: ええ。とっても。
麻央: それはよかった。
プロのアイドルになったら、
役者の仕事も来るかもしれないし、
麻央: 経験しておいて損はないと思うよ。","咲季: 嗯。非常开心。
麻央: 那就好。
成为职业偶像之后，
可能也会有演戏的工作找上门，
麻央: 我觉得提前积累经验没有坏处哦。",3,"はいっ、有村先輩に、
もっと教えてほしいです！","是！有村前辈，
我还想请您多教教我！",23,咲季
00001071,CSV/csprt/csprt-2-0072/adv_csprt-2-0072_02.csv,16,csprt,csprt/csprt-2-0072,adv_csprt-2-0072_02,"咲季: はいっ、有村先輩に、
もっと教えてほしいです！
麻央: ……そうだな。咲季の場合は、
役に寄せようとするよりも、
麻央: 役の方を咲季に寄せる方が、
魅力を引き出せるかもしれないね。","咲季: 是！有村前辈，
我还想请您多教教我！
麻央: ……说的也是。就咲季的情况而言，
与其勉强自己去贴近角色，
麻央: 不如让角色来贴近咲季，
或许更能展现出你的魅力呢。",3,"それって、あまり演技しないで、
わたしのままでいいってことですか？","您的意思是，不用太刻意去演，
保持我自己的样子就可以了吗？",33,咲季
00001072,CSV/csprt/csprt-2-0072/adv_csprt-2-0072_02.csv,20,csprt,csprt/csprt-2-0072,adv_csprt-2-0072_02,"麻央: もちろん配役にもよるけど、
咲季はそのほうがいいと思うよ。
麻央: ステージに立つだけで、
圧倒的な華がある。それは、
麻央: アイドルとしても、役者としても、
素晴らしい才能だから。","麻央: 当然也要看具体的角色分配，
但我觉得咲季更适合这种方式。
麻央: 仅仅站在舞台上，
就拥有压倒性的华彩。这种特质，
麻央: 无论是作为偶像还是作为演员，
都是非常了不起的才能。",3,"有村先輩……
ありがとうございます！","有村前辈……
谢谢您！",18,咲季
00001073,CSV/csprt/csprt-3-0000/adv_csprt-3-0000_01.csv,3,csprt,csprt/csprt-3-0000,adv_csprt-3-0000_01,"ことね: ゴチソーさまでしたぁ！
ことね: おべんと作ってくれて
ありがとねー、咲季♪","琴音: 多谢款待啦～！
琴音: 谢谢你帮我做便当
小咲季♪",2,どういたしまして。,不客气。,9,咲季
00001074,CSV/csprt/csprt-3-0000/adv_csprt-3-0000_01.csv,4,csprt,csprt/csprt-3-0000,adv_csprt-3-0000_01,"ことね: ゴチソーさまでしたぁ！
ことね: おべんと作ってくれて
ありがとねー、咲季♪
咲季: どういたしまして。","琴音: 多谢款待啦～！
琴音: 谢谢你帮我做便当
小咲季♪
咲季: 不客气。",3,"美味しそうに食べてもらえて、
わたしも嬉しいわ。","看你吃得这么香
我也很开心呢。",24,咲季
00001075,CSV/csprt/csprt-3-0000/adv_csprt-3-0000_01.csv,8,csprt,csprt/csprt-3-0000,adv_csprt-3-0000_01,"手毬: ……すご……本当に完食した。
手毬: 大丈夫なの……ことね。あんな……
得体のしれないモノを飲み食いして。
ことね: 見た目はともかく、
味はわりとイケる感じだった。","手毬: ……好厉害……真的全部吃完了。
手毬: 你没问题吧……琴音。那种……
来历不明的东西也敢吃下去。
琴音: 虽然卖相不怎么样
味道倒是意外地不错。",3,"栄養もばつぐんよ！ 
ふふふ～、そう……","营养也是超棒的！
呵呵呵～，没错……",20,咲季
00001076,CSV/csprt/csprt-3-0000/adv_csprt-3-0000_01.csv,9,csprt,csprt/csprt-3-0000,adv_csprt-3-0000_01,"手毬: 大丈夫なの……ことね。あんな……
得体のしれないモノを飲み食いして。
ことね: 見た目はともかく、
味はわりとイケる感じだった。
咲季: 栄養もばつぐんよ！ 
ふふふ～、そう……","手毬: 你没问题吧……琴音。那种……
来历不明的东西也敢吃下去。
琴音: 虽然卖相不怎么样
味道倒是意外地不错。
咲季: 营养也是超棒的！
呵呵呵～，没错……",3,"わたしの手作り料理は、まさに
完全食といっても過言じゃないわ！","要说我亲手做的料理
堪称完美食物也毫不为过！",31,咲季
00001077,CSV/csprt/csprt-3-0000/adv_csprt-3-0000_01.csv,10,csprt,csprt/csprt-3-0000,adv_csprt-3-0000_01,"ことね: 見た目はともかく、
味はわりとイケる感じだった。
咲季: 栄養もばつぐんよ！ 
ふふふ～、そう……
咲季: わたしの手作り料理は、まさに
完全食といっても過言じゃないわ！","琴音: 虽然卖相不怎么样
味道倒是意外地不错。
咲季: 营养也是超棒的！
呵呵呵～，没错……
咲季: 要说我亲手做的料理
堪称完美食物也毫不为过！",3,"望むのなら、これから毎日
作ってあげてもいいわよ。","如果你想要的话
以后每天都可以给你做哦。",25,咲季
00001078,CSV/csprt/csprt-3-0000/adv_csprt-3-0000_01.csv,11,csprt,csprt/csprt-3-0000,adv_csprt-3-0000_01,"咲季: 栄養もばつぐんよ！ 
ふふふ～、そう……
咲季: わたしの手作り料理は、まさに
完全食といっても過言じゃないわ！
咲季: 望むのなら、これから毎日
作ってあげてもいいわよ。","咲季: 营养也是超棒的！
呵呵呵～，没错……
咲季: 要说我亲手做的料理
堪称完美食物也毫不为过！
咲季: 如果你想要的话
以后每天都可以给你做哦。",3,"ことね用にカスタマイズした、
わたし特製の献立をねっ！","专门为琴音量身定制的
我的特制菜单呢！",27,咲季
00001079,CSV/csprt/csprt-3-0000/adv_csprt-3-0000_01.csv,13,csprt,csprt/csprt-3-0000,adv_csprt-3-0000_01,"咲季: 望むのなら、これから毎日
作ってあげてもいいわよ。
咲季: ことね用にカスタマイズした、
わたし特製の献立をねっ！
ことね: エッほんとに？ いいの？ 
あんまりお金払えないけど。","咲季: 如果你想要的话
以后每天都可以给你做哦。
咲季: 专门为琴音量身定制的
我的特制菜单呢！
琴音: 诶真的吗？可以吗？
不过我没什么钱付给你……",3,"もちろん！ わたしたち――
『友達』だもの！","当然可以！我们可是——
『朋友』啊！",22,咲季
00001080,CSV/csprt/csprt-3-0000/adv_csprt-3-0000_01.csv,14,csprt,csprt/csprt-3-0000,adv_csprt-3-0000_01,"咲季: ことね用にカスタマイズした、
わたし特製の献立をねっ！
ことね: エッほんとに？ いいの？ 
あんまりお金払えないけど。
咲季: もちろん！ わたしたち――
『友達』だもの！","咲季: 专门为琴音量身定制的
我的特制菜单呢！
琴音: 诶真的吗？可以吗？
不过我没什么钱付给你……
咲季: 当然可以！我们可是——
『朋友』啊！",3,"『友達』のためなら、
このくらいなんでもないわっ！","为了『朋友』
这点小事根本不算什么！",25,咲季
00001081,CSV/csprt/csprt-3-0000/adv_csprt-3-0000_01.csv,17,csprt,csprt/csprt-3-0000,adv_csprt-3-0000_01,"咲季: 『友達』のためなら、
このくらいなんでもないわっ！
手毬: なに……この……
わざとらしいアピールは。
ことね: 妹に友達がいることを
証明しよーとしてるんじゃね？","咲季: 为了『朋友』
这点小事根本不算什么！
手毬: 这是什么……
做作的表演。
琴音: 该不会是想向妹妹证明
自己也有朋友吧？",3,そこ！ 余計なこと言わない！！,喂！别多嘴！！,15,咲季
00001082,CSV/csprt/csprt-3-0000/adv_csprt-3-0000_01.csv,18,csprt,csprt/csprt-3-0000,adv_csprt-3-0000_01,"手毬: なに……この……
わざとらしいアピールは。
ことね: 妹に友達がいることを
証明しよーとしてるんじゃね？
咲季: そこ！ 余計なこと言わない！！","手毬: 这是什么……
做作的表演。
琴音: 该不会是想向妹妹证明
自己也有朋友吧？
咲季: 喂！别多嘴！！",3,"ああ～っ！ 楽しい！ 『友達』と
食べるお弁当って楽しいわ～！","啊～！好开心！和『朋友』
一起吃便当真是太开心啦～！",31,咲季
00001083,CSV/csprt/csprt-3-0000/adv_csprt-3-0000_02.csv,1,csprt,csprt/csprt-3-0000,adv_csprt-3-0000_02,,,0,"手毬！ ことね！ お昼ごはん、
屋上で一緒に食べましょう！","手毬！琴音！午饭
一起到屋顶上吃吧！",29,咲季
00001084,CSV/csprt/csprt-3-0000/adv_csprt-3-0000_02.csv,3,csprt,csprt/csprt-3-0000,adv_csprt-3-0000_02,"咲季: 手毬！ ことね！ お昼ごはん、
屋上で一緒に食べましょう！
手毬: やだ。","咲季: 手毬！琴音！午饭
一起到屋顶上吃吧！
手毬: 不要。",2,なんで！？,为什么！？,5,咲季
00001085,CSV/csprt/csprt-3-0000/adv_csprt-3-0000_02.csv,5,csprt,csprt/csprt-3-0000,adv_csprt-3-0000_02,"手毬: やだ。
咲季: なんで！？
ことね: 咲季って、お弁当じゃん。
あたしいつも食堂だしなぁ。","手毬: 不要。
咲季: 为什么！？
琴音: 咲季你带便当吧。
我都是去食堂吃的。",3,"なら、明日、ふたりのぶんも
お弁当を作るわ！","那明天我连你们俩的份
也一起做便当！",22,咲季
